année;académie;code région;libellé région;série;inscrits;inscrits filles;présents;présents filles;admis;admis filles;admis sans mention;admis mention assez bien;admis mention bien;admis mention très bien;genre;âge;présence;admissibilité;admissibilité détails;Résultats;Effectifs
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;44
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;47
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;189
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;6
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;27
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;9
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3581
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;50
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;778
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;3077
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;178
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;177
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;73
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;14
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;81
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;318
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;456
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;295
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;9
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;2
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;1
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;45
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;50
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;11
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;2413
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3305
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;13
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;43
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;116
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1442;558.0;1329.0;511.0;1063.0;428.0;330.0;359.0;291.0;83.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;153
2017;MONTPELLIER;76;Occitanie;Serie generale;224;92.0;187.0;78.0;99.0;51.0;41.0;35.0;18.0;5.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;16
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;258;90.0;220.0;72.0;105.0;43.0;31.0;44.0;19.0;11.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;86
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;258;90.0;220.0;72.0;105.0;43.0;31.0;44.0;19.0;11.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;20
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;258;90.0;220.0;72.0;105.0;43.0;31.0;44.0;19.0;11.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;23
2017;TOULOUSE;76;Occitanie;Serie generale;27220;13945.0;27097.0;13886.0;25104.0;13127.0;3646.0;5549.0;7139.0;8770.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;2651
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;22
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;28
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;241
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;229
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;143
2017;TOULOUSE;76;Occitanie;Serie generale;3338;1462.0;3192.0;1399.0;2190.0;1008.0;1043.0;719.0;331.0;97.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;173
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;197
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;84
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;285
2017;TOULOUSE;76;Occitanie;Serie generale;203;81.0;171.0;68.0;104.0;48.0;53.0;31.0;15.0;5.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;22
2017;TOULOUSE;76;Occitanie;Serie professionnelle;345;136.0;276.0;102.0;178.0;75.0;66.0;65.0;36.0;11.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;24
2017;TOULOUSE;76;Occitanie;Serie professionnelle;345;136.0;276.0;102.0;178.0;75.0;66.0;65.0;36.0;11.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;27
2017;TOULOUSE;76;Occitanie;Serie professionnelle;345;136.0;276.0;102.0;178.0;75.0;66.0;65.0;36.0;11.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;42
2018;MONTPELLIER;76;Occitanie;Serie generale;25778;13182.0;25574.0;13104.0;22580.0;11902.0;4068.0;5600.0;6323.0;6589.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3286
